PWA 200.147971708 FTL 375889.588038
RIBT, 2.0109120995, -0.0260047281324
AUBN, 1.00853284458, 0.0
PRQR, 0.651151178135, -0.0107747562853
LEVY, 0.991096246264, 0.0
ASTM, 0.733883097492, 0.0
DB, 0.967282532975, -0.00341933478396
SWU, 1.21823668403, 0.0
TSYS, 0.868539258705, 0.00943396226415
TRS, 1.0223710231, -0.00464653169598
AT, 0.952535012282, 0.0103448275862
PAR, 1.00470461108, 0.00431034482759
CNO, 0.997989343891, -0.00674019607843
GWW, 1.0628003108, 0.0103389830508
MSFT, 1.01615562221, -0.00116117045982
FSBK, 1.01533416893, -0.00124069478908
MHI, 1.01696915777, -0.00613496932515
EVG, 1.03593764993, 0.00488145048815
ANET, 1.17923740086, 0.0198754078908
PCBK, 1.01407193022, -0.00518134715026
CRR, 0.928263161435, -0.000541858574912
FULLL, 2.14409578446, 0.0
MAV, 1.02717641464, -0.003861003861
AMZN, 1.03610694283, 0.0078125
BKK, 0.999096890992, -0.00180614087899
LOCM, 0.665656197637, 0.0298507462687
MERU, 0.822718154433, -0.00754716981132
ASR, 1.01265830756, 0.0088614193164
EVRY, 0.0658904815811, 0.0326086956522
BGH, 0.719999895552, -0.000934579439252
NWSA, 0.368610636821, 0.0040959625512
IFNA, 0.938017976715, 0.00733788395904
GENC, 1.06210466176, 0.0020366598778
VCLT, 0.96441310694, 0.00204918032787
GLPI, 0.404669147548, 0.00476048795001
BOI, 0.892959261274, -0.00182926829268
XUE, 1.14756155117, -0.00387596899225
BLCM, 5.4979696218, -0.0353618421053
DIN, 1.0175781028, 0.0118158616126
NEA, 0.98554152831, -0.00285714285714
REED, 0.832290472479, -0.00883392226148
WLKP, 0.292202602775, 0.0
DBL, 0.825706506247, -0.0115696104898
DOW, 1.03222606275, -0.00927980633448
ZAZA, 0.673700483325, 0.0287081339713
FMY, 1.03513444555, -0.000681198910082
DG, 1.01363992802, -0.00528144544823
PANW, 0.804242973543, 0.0352588669779
BHK, 1.01443458887, -0.00579710144928
PFIS, 1.04837430729, 0.0162162162162
QUAD, 0.849268986631, 0.00429553264605
CLRBW, 0.470213679279, 0.0
PSTR, 0.808226094462, -0.00250626566416
LKQ, 1.01149556155, 0.0162297128589
CXO, 1.02047143115, 0.0132270497547
DLR, 0.973504536133, 0.0175304878049
WDC, 1.01229054554, -0.00711845102506
WOOD, 0.966850181513, 0.00199203187251
NSH, 0.997072889222, -0.00517711171662
MFT, 1.01464877926, -0.00500357398142
BWG, 0.838795039178, 0.0125448028674
SAIC, 0.613584371907, 0.0152274837512
AMC, 0.82918527695, -0.0037089871612
IRC, 0.996459111876, 0.011396011396
GPS, 1.03291922376, 0.0028551034975
VKQ, 1.02177509864, -0.00703125
SREV, 1.48238996996, -0.00890207715134
HTCH, 0.811885243897, 0.0421686746988
LAQ, 1.01991060306, 0.0191588785047
LEO, 0.981329535357, -0.00236966824645
GTIM, 0.96423386289, 0.00721153846154
ARCI, 1.08357879077, -0.00369003690037
SRNE, 0.822516710583, -0.0228951255539
GNE, 0.529139836885, 0.0108108108108
ABTL, 1.16236001409, -0.0420110192837
RIG, 0.86577571433, -0.0228915662651
UHS, 1.0156310678, -0.028596112311
AVX, 0.972861905367, -0.000695894224078
AMSF, 1.00974844555, 0.0116020735621
CPAC, 0.609081635527, 0.00119904076739
BRX, 0.518306016155, 0.003515625
RWLK, 0.00869283884262, 0.037106918239
BOTJ, 1.01862561023, -0.0391111111111
BIOC, 0.557536582602, -0.00294985250737
BKJ, 1.02240869264, -0.0226086956522
RDI, 1.16946445128, -0.00387596899225
HEP, 0.97278246507, 0.0160025101977
NTK, 0.971843280775, -0.0053159357255
CIA, 1.06169931491, 0.0351617440225
ONVO, 0.42113614839, -0.0170357751278
ANN, 0.996251297759, -0.0612299465241
CHS, 0.965147832534, 0.0055617352614
CACC, 1.04724174687, -0.00898949420557
PACB, 0.980590428652, -0.0172955974843
CFFN, 0.996747468491, -0.00239234449761
TTHI, 1.02161941859, -0.0518518518519
CCI, 1.02523342052, 0.00442787229084
DBVT, 0.394022681332, 0.0132325141777
GDV, 1.0128391633, 0.00370027752081
CMSB, 1.14207235454, 0.0
MEET, 0.828485110321, -0.0424528301887
NKG, 0.955251768244, 0.000766283524904
TCO, 1.02493887114, 0.0102365472403
MBSD, 0.805498192075, 0.000396510705789
MKTO, 0.759175336586, -0.0363569592361
KOS, 0.444403071301, -0.0109223300971
DEST, 1.02607712092, -0.0024434941967
NMI, 0.967209279873, -0.00829875518672
FNB, 1.00911302084, -0.000782472613459
SCMP, 0.98562678075, -0.0222672064777
SALT, 0.709193879604, -0.0615942028986
EBAY, 1.01663005487, -0.00771737266335
QNST, 0.971070121908, -0.00606060606061
PBF, 1.2326447858, 0.013495720869
TXTR, 1.32279522388, -0.0121673003802
MXIM, 1.03301775839, -0.0107374964679
NURO, 0.612796128065, 0.0614525139665
GRC, 0.971898254325, 0.0233215547703
TNDM, 1.54691056756, -0.0205533596838
HOTRW, 0.952122153345, 0.0
WERN, 1.00006840644, 0.00416399743754
MQT, 0.99408009626, -0.00148038490007
ANW, 0.929499113392, 0.00143163922691
AXX, 0.708008590083, 0.0434782608696
CENT, 1.03940304002, 0.0010764262648
AMRN, 0.783444430299, -0.0295857988166
JHX, 1.00488794321, -0.00291745323494
DTZ, 0.795501994379, -0.0029563932003
ARE, 1.01324329189, 0.0012359666289
AES, 0.979150608988, 0.0133333333333
CIVI, 0.265654379528, -0.00682056663169
INFU, 0.958361468252, 0.0118577075099
